customer_id,recency,frequency,monetary,avg_order_value,total_items,distinct_categories,first_purchase,last_purchase,tenure_days,R_score,F_score,M_score,RFM_score,cluster,segment
C00979,37,1,1963.47,1963.47,3,1,2026-05-25,2026-05-25,37,4,1,2,7,0,Promising
C00981,17,12,7796.25,288.75,63,6,2024-10-15,2026-06-14,624,5,5,4,14,5,Champions
C00983,35,11,12315.17,410.5056666666667,62,6,2024-12-19,2026-05-27,559,4,4,5,13,4,Loyal Customers
C00984,8,9,9426.01,377.04040000000003,54,6,2025-03-04,2026-06-23,484,5,4,4,13,4,Loyal Customers
C00985,384,4,2716.9300000000003,388.1328571428572,18,4,2024-05-18,2025-06-12,774,1,3,3,7,1,Needs Attention
C00986,46,2,301.45,60.29,9,3,2025-11-28,2026-05-16,215,4,1,1,6,3,Hibernating
C00987,7,12,15167.48,523.0165517241379,63,6,2025-04-13,2026-06-24,444,5,5,5,15,4,Loyal Customers
C00988,298,1,3953.2000000000003,988.3000000000001,10,2,2025-09-06,2025-09-06,298,1,1,3,5,0,Promising
C00989,251,2,2726.63,545.326,10,3,2025-07-05,2025-10-23,361,2,1,3,6,0,Promising
C00990,59,11,5479.46,176.75677419354838,61,6,2024-12-10,2026-05-03,568,3,4,4,11,6,Potential Loyalists
C00991,470,1,119.09,119.09,1,1,2025-03-18,2025-03-18,470,1,1,1,3,2,At Risk
C00992,419,1,471.03999999999996,157.01333333333332,8,3,2025-05-08,2025-05-08,419,1,1,1,3,2,At Risk
C00993,292,3,733.03,244.34333333333333,3,3,2025-06-23,2025-09-12,373,2,2,1,5,0,Promising
C00994,221,1,12.3,12.3,1,1,2025-11-22,2025-11-22,221,2,1,1,4,3,Hibernating
C00995,31,4,3218.7899999999995,459.8271428571428,14,3,2025-11-20,2026-05-31,223,4,3,3,10,0,Promising
C00996,423,7,4021.15,268.07666666666665,27,5,2024-03-28,2025-05-04,825,1,4,3,8,1,Needs Attention
C00997,136,2,1886.88,314.48,14,4,2025-09-06,2026-02-15,298,2,1,2,5,0,Promising
C00998,7,14,27978.54,717.3984615384616,73,6,2025-07-16,2026-06-24,350,5,5,5,15,4,Loyal Customers
C00999,299,4,1539.69,153.969,20,4,2025-07-25,2025-09-05,341,1,3,2,6,0,Promising
C01001,17,11,5037.96,209.915,46,6,2024-06-30,2026-06-14,731,5,4,3,12,6,Potential Loyalists
C01002,76,3,4439.13,554.89125,15,4,2025-11-30,2026-04-16,213,3,2,3,8,0,Promising
C01003,852,1,103.22,51.61,4,2,2024-03-01,2024-03-01,852,1,1,1,3,2,At Risk
C01004,152,14,13664.199999999999,401.88823529411764,69,6,2024-02-25,2026-01-30,857,2,5,5,12,5,Champions
C01007,357,7,7725.33,454.43117647058824,36,6,2024-08-23,2025-07-09,677,1,4,4,9,1,Needs Attention
C01008,345,4,3005.58,300.558,21,6,2024-07-13,2025-07-21,718,1,3,3,7,1,Needs Attention
C01009,36,10,8452.11,384.1868181818182,45,6,2025-08-05,2026-05-26,330,4,4,4,12,4,Loyal Customers
C01013,15,8,8284.72,414.236,39,6,2025-09-18,2026-06-16,286,5,4,4,13,4,Loyal Customers
C01014,456,2,2675.3900000000003,668.8475000000001,9,3,2024-11-06,2025-04-01,602,1,1,3,5,1,Needs Attention
C01015,123,10,9838.74,491.937,43,6,2025-03-22,2026-02-28,466,3,4,4,11,4,Loyal Customers
C01016,38,5,6419.34,356.63,35,5,2025-07-06,2026-05-24,360,4,3,4,11,4,Loyal Customers
C01017,128,4,2635.9300000000003,239.63000000000002,25,5,2024-10-01,2026-02-23,638,3,3,2,8,6,Potential Loyalists
C01018,60,5,3769.5,269.25,28,6,2025-11-11,2026-05-02,232,3,3,3,9,0,Promising
C01019,207,2,1734.63,247.80428571428573,10,5,2025-04-16,2025-12-06,441,2,1,2,5,0,Promising
C01020,471,2,4064.42,508.0525,16,3,2025-03-12,2025-03-17,476,1,1,3,5,1,Needs Attention
C01021,11,9,7353.57,319.72043478260866,47,6,2025-07-08,2026-06-20,358,5,4,4,13,4,Loyal Customers
C01022,34,7,5502.62,343.91375,35,6,2025-02-24,2026-05-28,492,4,4,4,12,4,Loyal Customers
C01023,28,3,3793.71,474.21375,17,4,2026-01-12,2026-06-03,170,4,2,3,9,0,Promising
C01024,160,6,3355.45,239.67499999999998,28,6,2024-12-25,2026-01-22,553,2,3,3,8,6,Potential Loyalists
C01025,46,4,2541.5899999999997,254.15899999999996,20,6,2025-07-26,2026-05-16,340,4,3,2,9,0,Promising
C01028,31,6,9126.18,507.01,37,6,2025-04-17,2026-05-31,440,4,3,4,11,4,Loyal Customers
C01030,370,2,1498.68,299.736,8,3,2024-10-18,2025-06-26,621,1,1,2,4,1,Needs Attention
C01031,30,14,14155.58,488.1234482758621,56,6,2025-02-16,2026-06-01,500,4,5,5,14,4,Loyal Customers
C01032,658,3,541.13,108.226,6,4,2024-05-29,2024-09-11,763,1,2,1,4,2,At Risk
C01033,25,12,8628.05,239.66805555555553,76,6,2024-04-07,2026-06-06,815,4,5,4,13,5,Champions
C01034,21,4,2970.7799999999997,247.56499999999997,20,6,2024-12-25,2026-06-10,553,5,3,3,11,6,Potential Loyalists
C01035,99,6,5861.61,488.4675,24,4,2024-06-08,2026-03-24,753,3,3,4,10,6,Potential Loyalists
C01038,32,1,64.82,64.82,1,1,2026-05-30,2026-05-30,32,4,1,1,6,3,Hibernating
C01039,156,9,7008.31,280.3324,52,6,2024-08-08,2026-01-26,692,2,4,4,10,6,Potential Loyalists
C01040,92,13,8417.630000000001,247.5773529411765,65,6,2024-05-28,2026-03-31,764,3,5,4,12,5,Champions
C01041,66,2,224.32999999999998,74.77666666666666,8,3,2025-10-31,2026-04-26,243,3,1,1,5,3,Hibernating
C01042,328,2,677.16,135.432,9,4,2025-06-08,2025-08-07,388,1,1,1,3,2,At Risk
C01044,183,1,529.64,529.64,1,1,2025-12-30,2025-12-30,183,2,1,1,4,0,Promising
C01045,87,3,1563.3799999999999,195.42249999999999,16,4,2024-07-15,2026-04-05,716,3,2,2,7,6,Potential Loyalists
C01046,438,7,6667.14,333.357,47,6,2024-05-01,2025-04-19,791,1,4,4,9,1,Needs Attention
C01047,152,11,9207.699999999999,306.9233333333333,58,6,2025-01-31,2026-01-30,516,2,4,4,10,4,Loyal Customers
C01048,73,3,2904.28,290.428,23,5,2024-06-16,2026-04-19,745,3,2,3,8,6,Potential Loyalists
C01049,126,7,9917.12,762.8553846153847,24,4,2024-11-11,2026-02-25,597,3,4,4,11,4,Loyal Customers
C01050,280,3,2762.9300000000003,345.36625000000004,19,6,2025-03-02,2025-09-24,486,2,2,3,7,1,Needs Attention
C01052,1,24,31244.920000000002,480.69107692307693,129,6,2024-05-18,2026-06-30,774,5,5,5,15,5,Champions
C01053,450,3,880.9,110.1125,13,5,2025-03-08,2025-04-07,480,1,2,1,4,2,At Risk
C01055,239,1,2180.92,545.23,9,3,2025-11-04,2025-11-04,239,2,1,2,5,0,Promising
C01058,330,1,45.96,45.96,2,1,2025-08-05,2025-08-05,330,1,1,1,3,3,Hibernating
C01059,113,1,334.09999999999997,83.52499999999999,7,4,2026-03-10,2026-03-10,113,3,1,1,5,3,Hibernating
C01060,247,5,4590.68,327.9057142857143,30,6,2024-06-30,2025-10-27,731,2,3,3,8,6,Potential Loyalists
C01061,29,11,16813.52,560.4506666666667,61,6,2024-09-07,2026-06-02,662,4,4,5,13,5,Champions
C01063,10,2,4903.02,700.4314285714287,18,5,2026-03-05,2026-06-21,118,5,1,3,9,0,Promising
C01064,45,37,41855.92,422.7870707070707,182,6,2024-06-17,2026-05-17,744,4,5,5,14,5,Champions
C01065,39,3,1541.66,154.166,18,6,2025-08-11,2026-05-23,324,4,2,2,8,0,Promising
C01066,432,1,2796.79,699.1975,9,2,2025-04-25,2025-04-25,432,1,1,3,5,1,Needs Attention
C01067,22,1,148.98,74.49,5,2,2026-06-09,2026-06-09,22,5,1,1,7,3,Hibernating
C01068,61,1,3040.7799999999997,760.1949999999999,9,3,2026-05-01,2026-05-01,61,3,1,3,7,0,Promising
C01069,65,12,11798.5,368.703125,62,6,2024-07-24,2026-04-27,707,3,5,5,13,5,Champions
C01070,195,5,2288.33,163.45214285714286,26,6,2024-10-18,2025-12-18,621,2,3,2,7,6,Potential Loyalists
C01071,355,1,2047.18,511.795,8,3,2025-07-11,2025-07-11,355,1,1,2,4,1,Needs Attention
C01074,29,15,12134.84,295.9717073170732,80,6,2025-09-10,2026-06-02,294,4,5,5,14,4,Loyal Customers
C01075,9,11,7743.17,297.8142307692308,55,6,2024-11-11,2026-06-22,597,5,4,4,13,4,Loyal Customers
C01076,27,13,13024.37,361.78805555555556,79,6,2025-02-21,2026-06-04,495,4,5,5,14,4,Loyal Customers
C01077,149,14,12998.24,433.27466666666663,64,6,2024-03-19,2026-02-02,834,2,5,5,12,5,Champions
C01078,179,15,9079.35,238.93026315789476,75,6,2024-08-18,2026-01-03,682,2,5,4,11,5,Champions
C01079,36,12,14374.64,422.7835294117647,69,6,2025-03-17,2026-05-26,471,4,5,5,14,4,Loyal Customers
C01080,2,7,6416.5599999999995,337.7136842105263,39,6,2025-09-02,2026-06-29,302,5,4,4,13,4,Loyal Customers
C01081,6,13,8574.14,267.941875,65,6,2024-07-05,2026-06-25,726,5,5,4,14,5,Champions
C01085,405,1,47.83,47.83,2,1,2025-05-22,2025-05-22,405,1,1,1,3,3,Hibernating
C01086,131,2,719.2,179.8,5,4,2025-01-01,2026-02-20,546,3,1,1,5,6,Potential Loyalists
C01087,22,14,9693.12,334.24551724137933,66,6,2024-11-21,2026-06-09,587,5,5,4,14,5,Champions
C01088,2,31,34871.64,553.5180952380953,124,6,2024-04-18,2026-06-29,804,5,5,5,15,5,Champions
C01089,63,9,11823.96,437.9244444444444,57,6,2024-12-25,2026-04-29,553,3,4,5,12,4,Loyal Customers
C01090,156,1,233.39,77.79666666666667,4,2,2026-01-26,2026-01-26,156,2,1,1,4,3,Hibernating
C01092,93,3,1471.21,163.46777777777777,22,5,2025-06-18,2026-03-30,378,3,2,2,7,0,Promising
C01094,38,13,15309.4,493.85161290322577,67,6,2024-10-08,2026-05-24,631,4,5,5,14,5,Champions
C01095,136,4,2324.29,232.429,23,4,2024-07-27,2026-02-15,704,2,3,2,7,6,Potential Loyalists
C01096,37,4,1617.58,161.75799999999998,20,6,2025-04-18,2026-05-25,439,4,3,2,9,6,Potential Loyalists
C01097,41,11,17072.1,609.717857142857,57,6,2024-11-10,2026-05-21,598,4,4,5,13,5,Champions
C01098,63,16,16535.3,423.98205128205126,82,6,2024-04-13,2026-04-29,809,3,5,5,13,5,Champions
C01099,85,33,31091.56,403.7864935064935,147,6,2024-01-17,2026-04-07,896,3,5,5,13,5,Champions
C01100,165,4,2859.15,317.68333333333334,17,3,2025-08-25,2026-01-17,310,2,3,3,8,0,Promising
C01101,132,2,2954.34,492.39000000000004,12,5,2024-10-03,2026-02-19,636,2,1,3,6,6,Potential Loyalists
C01103,160,6,4571.84,326.56,26,5,2025-09-03,2026-01-22,301,2,3,3,8,0,Promising
C01105,17,23,25656.39,434.85406779661014,108,6,2025-04-25,2026-06-14,432,5,5,5,15,4,Loyal Customers
C01107,175,1,1016.91,338.96999999999997,6,2,2026-01-07,2026-01-07,175,2,1,1,4,0,Promising
C01108,1,8,3415.86,189.77,40,6,2025-07-18,2026-06-30,348,5,4,3,12,4,Loyal Customers
C01109,386,2,552.25,92.04166666666667,12,4,2025-04-11,2025-06-10,446,1,1,1,3,2,At Risk
C01110,148,3,1684.74,210.5925,17,6,2024-12-30,2026-02-03,548,2,2,2,6,6,Potential Loyalists
C01111,97,11,7473.59,219.8114705882353,61,6,2024-08-13,2026-03-26,687,3,4,4,11,6,Potential Loyalists
C01112,9,27,39833.03,612.8158461538461,133,6,2024-09-27,2026-06-22,642,5,5,5,15,5,Champions
C01113,152,4,4027.36,335.61333333333334,23,5,2024-04-18,2026-01-30,804,2,3,3,8,6,Potential Loyalists
C01114,253,3,1805.6100000000001,300.935,12,5,2025-06-02,2025-10-21,394,2,2,2,6,0,Promising
C01115,378,1,194.76,64.92,4,2,2025-06-18,2025-06-18,378,1,1,1,3,3,Hibernating
C01116,23,3,2273.14,284.1425,18,4,2026-01-21,2026-06-08,161,4,2,2,8,0,Promising
C01117,239,1,1891.77,472.9425,9,2,2025-11-04,2025-11-04,239,2,1,2,5,0,Promising
C01118,9,11,10819.44,360.648,58,6,2024-12-14,2026-06-22,564,5,4,4,13,4,Loyal Customers
C01119,32,11,12579.289999999999,546.925652173913,51,6,2025-05-21,2026-05-30,406,4,4,5,13,4,Loyal Customers
C01120,26,21,21474.66,456.9076595744681,96,6,2024-04-09,2026-06-05,813,4,5,5,14,5,Champions
C01121,224,16,14642.82,488.094,59,6,2024-05-21,2025-11-19,771,2,5,5,12,5,Champions
C01122,36,10,7445.69,265.91749999999996,49,6,2024-08-06,2026-05-26,694,4,4,4,12,6,Potential Loyalists
C01123,283,2,4117.04,686.1733333333333,16,4,2025-04-08,2025-09-21,449,2,1,3,6,1,Needs Attention
C01125,634,3,315.44,78.86,5,3,2024-07-22,2024-10-05,709,1,2,1,4,2,At Risk
C01126,497,2,2296.96,459.392,13,3,2025-02-13,2025-02-19,503,1,1,2,4,1,Needs Attention
C01127,532,2,1978.44,329.74,12,3,2024-10-08,2025-01-15,631,1,1,2,4,1,Needs Attention
C01128,356,1,174.01,87.005,5,2,2025-07-10,2025-07-10,356,1,1,1,3,3,Hibernating
C01129,373,9,3725.5299999999997,161.9795652173913,55,6,2024-03-26,2025-06-23,827,1,4,3,8,6,Potential Loyalists
C01130,6,20,23752.85,565.5440476190475,89,6,2024-11-10,2026-06-25,598,5,5,5,15,5,Champions
C01132,550,1,436.43,109.1075,5,3,2024-12-28,2024-12-28,550,1,1,1,3,2,At Risk
C01133,106,4,2267.98,226.798,20,3,2024-12-04,2026-03-17,574,3,3,2,8,6,Potential Loyalists
C01134,74,9,7042.66,242.8503448275862,58,6,2024-06-21,2026-04-18,740,3,4,4,11,6,Potential Loyalists
C01135,473,1,588.4399999999999,294.21999999999997,6,1,2025-03-15,2025-03-15,473,1,1,1,3,2,At Risk
C01136,15,9,21695.86,903.9941666666667,48,6,2025-11-29,2026-06-16,214,5,4,5,14,4,Loyal Customers
C01137,16,16,11752.8,279.8285714285714,78,6,2024-05-18,2026-06-15,774,5,5,5,15,5,Champions
C01138,17,17,19761.3,420.4531914893617,86,6,2024-08-20,2026-06-14,680,5,5,5,15,5,Champions
C01139,201,2,158.06,31.612000000000002,11,3,2025-12-08,2025-12-12,205,2,1,1,4,3,Hibernating
C01140,465,2,1994.89,332.4816666666667,13,4,2025-02-06,2025-03-23,510,1,1,2,4,1,Needs Attention
C01142,1,9,7460.4400000000005,298.4176,51,6,2024-07-19,2026-06-30,712,5,4,4,13,6,Potential Loyalists
C01143,208,1,421.93,421.93,3,1,2025-12-05,2025-12-05,208,2,1,1,4,0,Promising
C01144,16,33,40802.82,474.4513953488372,182,6,2024-03-19,2026-06-15,834,5,5,5,15,5,Champions
C01145,8,13,12963.89,462.9960714285714,48,6,2025-08-28,2026-06-23,307,5,5,5,15,4,Loyal Customers
C01146,2,20,26317.09,516.0213725490196,97,6,2024-07-16,2026-06-29,715,5,5,5,15,5,Champions
C01147,48,4,2235.12,223.512,18,5,2025-08-21,2026-05-14,314,4,3,2,9,0,Promising
C01148,24,13,6779.46,242.12357142857144,58,6,2024-03-27,2026-06-07,826,4,5,4,13,5,Champions
C01149,45,4,4845.53,372.7330769230769,29,5,2025-05-07,2026-05-17,420,4,3,3,10,4,Loyal Customers
C01150,137,5,3338.28,256.79076923076923,23,5,2024-05-24,2026-02-14,768,2,3,3,8,6,Potential Loyalists
C01151,44,20,21244.75,408.55288461538464,102,6,2024-06-08,2026-05-18,753,4,5,5,14,5,Champions
C01152,86,4,574.41,82.05857142857143,18,4,2024-06-01,2026-04-06,760,3,3,1,7,6,Potential Loyalists
C01153,61,1,528.13,132.0325,7,3,2026-05-01,2026-05-01,61,3,1,1,5,3,Hibernating
C01154,466,3,4307.86,538.4825,16,4,2024-08-11,2025-03-22,689,1,2,3,6,1,Needs Attention
C01155,256,3,2396.92,399.4866666666667,14,3,2025-04-13,2025-10-18,444,2,2,2,6,0,Promising
C01156,304,1,268.5,89.5,5,3,2025-08-31,2025-08-31,304,1,1,1,3,3,Hibernating
C01157,275,2,276.89,138.445,3,2,2024-12-21,2025-09-29,557,2,1,1,4,2,At Risk
C01158,46,34,45840.98,482.5366315789474,184,6,2024-02-05,2026-05-16,877,4,5,5,14,5,Champions
C01159,18,8,9294.67,442.60333333333335,45,6,2024-08-01,2026-06-13,699,5,4,4,13,5,Champions
C01162,430,1,1965.03,491.2575,10,3,2025-04-27,2025-04-27,430,1,1,2,4,1,Needs Attention
C01164,13,6,3154.72,210.31466666666665,25,5,2025-05-23,2026-06-18,404,5,3,3,11,6,Potential Loyalists
C01165,46,2,1294.07,431.3566666666666,6,3,2025-08-30,2026-05-16,305,4,1,2,7,0,Promising
C01166,123,4,4590.73,459.073,19,6,2025-02-24,2026-02-28,492,3,3,3,9,4,Loyal Customers
C01167,28,8,7533.64,327.5495652173913,46,6,2024-06-13,2026-06-03,748,4,4,4,12,6,Potential Loyalists
C01168,5,13,20445.84,567.94,79,6,2025-05-22,2026-06-26,405,5,5,5,15,4,Loyal Customers
C01170,35,2,541.58,180.52666666666667,6,3,2024-10-22,2026-05-27,617,4,1,1,6,6,Potential Loyalists
C01171,104,10,7048.22,293.67583333333334,45,6,2024-10-07,2026-03-19,632,3,4,4,11,6,Potential Loyalists
C01172,27,14,10896.41,320.48264705882355,70,6,2025-02-26,2026-06-04,490,4,5,4,13,4,Loyal Customers
C01173,9,1,705.85,235.28333333333333,7,3,2026-06-22,2026-06-22,9,5,1,1,7,0,Promising
C01174,16,9,17101.45,657.748076923077,55,6,2025-08-17,2026-06-15,318,5,4,5,14,4,Loyal Customers
C01176,57,20,21031.239999999998,362.60758620689654,110,6,2024-03-15,2026-05-05,838,4,5,5,14,5,Champions
C01178,542,1,39.91,39.91,1,1,2025-01-05,2025-01-05,542,1,1,1,3,2,At Risk
C01179,66,5,1613.03,179.22555555555556,17,4,2025-06-16,2026-04-26,380,3,3,2,8,0,Promising
C01180,72,6,5770.469999999999,303.70894736842104,36,6,2024-10-05,2026-04-20,634,3,3,4,10,6,Potential Loyalists
C01181,581,1,296.38,74.095,5,2,2024-11-27,2024-11-27,581,1,1,1,3,2,At Risk
C01183,69,5,880.84,97.87111111111112,18,5,2024-12-09,2026-04-23,569,3,3,1,7,6,Potential Loyalists
C01184,371,7,4443.370000000001,277.71062500000005,33,6,2024-04-20,2025-06-25,802,1,4,3,8,1,Needs Attention
C01185,28,8,7493.969999999999,340.635,44,6,2025-02-20,2026-06-03,496,4,4,4,12,4,Loyal Customers
C01186,1,19,13911.58,331.22809523809525,85,6,2025-03-14,2026-06-30,474,5,5,5,15,4,Loyal Customers
C01187,23,19,16690.16,362.8295652173913,94,6,2025-04-11,2026-06-08,446,4,5,5,14,4,Loyal Customers
C01188,30,17,16067.31,382.555,82,6,2024-05-18,2026-06-01,774,4,5,5,14,5,Champions
C01189,75,9,4734.57,189.38279999999997,44,6,2025-01-05,2026-04-17,542,3,4,3,10,6,Potential Loyalists
C01190,154,3,1282.17,213.69500000000002,8,5,2024-12-15,2026-01-28,563,2,2,2,6,6,Potential Loyalists
C01191,600,4,5339.8099999999995,444.9841666666666,23,4,2024-06-16,2024-11-08,745,1,3,4,8,1,Needs Attention
C01193,26,10,8646.24,411.7257142857143,39,6,2025-05-25,2026-06-05,402,4,4,4,12,4,Loyal Customers
C01194,259,3,3047.1,338.56666666666666,15,4,2025-08-30,2025-10-15,305,2,2,3,7,0,Promising
C01196,259,1,121.88,60.94,4,2,2025-10-15,2025-10-15,259,2,1,1,4,3,Hibernating
C01197,132,5,6021.469999999999,430.10499999999996,32,6,2024-10-27,2026-02-19,612,2,3,4,9,6,Potential Loyalists
C01198,139,5,5661.27,377.418,28,6,2024-08-15,2026-02-12,685,2,3,4,9,6,Potential Loyalists
C01199,15,18,15627.539999999999,446.50114285714284,70,6,2024-12-17,2026-06-16,561,5,5,5,15,5,Champions
C01200,22,13,8752.73,312.59749999999997,60,6,2025-04-10,2026-06-09,447,5,5,4,14,4,Loyal Customers
C01202,18,18,23168.67,579.2167499999999,80,6,2025-01-31,2026-06-13,516,5,5,5,15,5,Champions
C01203,604,1,1086.28,362.0933333333333,5,2,2024-11-04,2024-11-04,604,1,1,1,3,1,Needs Attention
C01204,31,23,25184.690000000002,441.8366666666667,115,6,2024-09-11,2026-05-31,658,4,5,5,14,5,Champions
C01205,55,35,43720.049999999996,508.3726744186046,178,6,2024-03-19,2026-05-07,834,4,5,5,14,5,Champions
C01207,11,3,1745.1399999999999,193.90444444444444,16,5,2025-06-21,2026-06-20,375,5,2,2,9,0,Promising
C01208,90,11,6417.3,256.692,46,6,2024-09-17,2026-04-02,652,3,4,4,11,6,Potential Loyalists
C01209,351,1,2702.1,675.525,9,3,2025-07-15,2025-07-15,351,1,1,3,5,1,Needs Attention
C01210,59,3,1583.29,316.658,10,4,2025-03-12,2026-05-03,476,3,2,2,7,0,Promising
C01211,147,5,2744.3500000000004,249.48636363636368,18,6,2025-05-04,2026-02-04,423,2,3,3,8,6,Potential Loyalists
C01212,7,6,3489.23,232.61533333333333,31,6,2025-07-29,2026-06-24,337,5,3,3,11,4,Loyal Customers
C01213,34,9,8689.92,434.496,40,6,2024-10-22,2026-05-28,617,4,4,4,12,4,Loyal Customers
C01215,31,27,32862.67,476.2705797101449,131,6,2024-08-01,2026-05-31,699,4,5,5,14,5,Champions
C01216,49,1,368.38,122.79333333333334,6,3,2026-05-13,2026-05-13,49,4,1,1,6,3,Hibernating
C01217,218,9,8303.28,345.97,56,6,2024-11-17,2025-11-25,591,2,4,4,10,6,Potential Loyalists
C01219,110,5,4150.64,276.70933333333335,34,6,2024-10-11,2026-03-13,628,3,3,3,9,6,Potential Loyalists
C01220,366,2,2093.16,697.7199999999999,6,3,2025-06-18,2025-06-30,378,1,1,2,4,1,Needs Attention
C01221,196,3,3783.42,420.38,16,5,2025-07-11,2025-12-17,355,2,2,3,7,0,Promising
C01222,9,15,17177.48,452.038947368421,62,6,2025-09-13,2026-06-22,291,5,5,5,15,4,Loyal Customers
C01223,3,16,14717.130000000001,358.9543902439025,92,6,2025-04-29,2026-06-28,428,5,5,5,15,4,Loyal Customers
C01224,4,6,4286.5,306.17857142857144,26,6,2025-08-12,2026-06-27,323,5,3,3,11,4,Loyal Customers
C01225,38,20,16845.920000000002,401.09333333333336,96,6,2024-06-12,2026-05-24,749,4,5,5,14,5,Champions
C01226,19,11,7155.18,340.72285714285715,44,6,2024-05-06,2026-06-12,786,5,4,4,13,5,Champions
C01227,37,7,5303.21,252.53380952380954,37,6,2024-11-20,2026-05-25,588,4,4,4,12,6,Potential Loyalists
C01228,406,5,3054.66,218.19,25,6,2024-07-29,2025-05-21,702,1,3,3,7,1,Needs Attention
C01230,12,6,2948.81,327.6455555555556,18,5,2024-04-23,2026-06-19,799,5,3,3,11,6,Potential Loyalists
C01231,48,3,2893.3599999999997,413.3371428571428,14,5,2025-11-24,2026-05-14,219,4,2,3,9,0,Promising
C01232,6,10,10090.36,388.09076923076924,49,6,2025-01-31,2026-06-25,516,5,4,4,13,4,Loyal Customers
C01233,146,11,10259.24,427.4683333333333,53,6,2024-04-25,2026-02-05,797,2,4,4,10,5,Champions
C01234,111,4,2372.29,395.38166666666666,13,4,2024-12-12,2026-03-12,566,3,3,2,8,6,Potential Loyalists
C01235,11,5,6472.98,404.56125,34,6,2024-12-22,2026-06-20,556,5,3,4,12,4,Loyal Customers
C01236,516,3,1840.8400000000001,230.10500000000002,16,5,2024-08-26,2025-01-31,674,1,2,2,5,1,Needs Attention
C01237,13,39,40108.07,422.1902105263158,183,6,2024-04-01,2026-06-18,821,5,5,5,15,5,Champions
C01238,151,6,3793.96,270.9971428571429,33,6,2024-12-18,2026-01-31,560,2,3,3,8,6,Potential Loyalists
C01239,6,12,15370.08,465.76,70,6,2024-12-10,2026-06-25,568,5,5,5,15,4,Loyal Customers
C01240,32,17,15624.4,434.0111111111111,73,6,2025-03-19,2026-05-30,469,4,5,5,14,4,Loyal Customers
C01241,134,4,1083.18,108.31800000000001,23,4,2024-11-15,2026-02-17,593,2,3,1,6,6,Potential Loyalists
C01242,9,9,6711.39,394.78764705882355,35,5,2025-06-30,2026-06-22,366,5,4,4,13,4,Loyal Customers
C01243,90,7,6995.76,437.235,32,6,2024-03-31,2026-04-02,822,3,4,4,11,5,Champions
C01244,77,7,6608.280000000001,413.01750000000004,35,6,2024-07-12,2026-04-15,719,3,4,4,11,6,Potential Loyalists
C01245,32,29,49018.61,590.5856626506024,164,6,2024-08-15,2026-05-30,685,4,5,5,14,5,Champions
C01246,634,1,226.31,226.31,3,1,2024-10-05,2024-10-05,634,1,1,1,3,2,At Risk
C01247,159,18,19507.87,375.15134615384613,113,6,2024-10-21,2026-01-23,618,2,5,5,12,5,Champions
C01250,23,14,6664.32,238.01142857142855,55,6,2025-06-09,2026-06-08,387,4,5,4,13,4,Loyal Customers
C01251,10,4,1510.24,137.29454545454544,22,4,2025-08-26,2026-06-21,309,5,3,2,10,0,Promising
C01253,442,4,3562.1200000000003,508.87428571428575,14,4,2024-05-23,2025-04-15,769,1,3,3,7,1,Needs Attention
C01254,469,5,2493.33,191.79461538461538,26,5,2024-04-14,2025-03-19,808,1,3,2,6,1,Needs Attention
C01256,40,15,17144.49,408.2021428571429,82,6,2024-03-28,2026-05-22,825,4,5,5,14,5,Champions
C01257,93,6,5172.94,246.33047619047616,46,6,2025-07-01,2026-03-30,365,3,3,3,9,4,Loyal Customers
C01258,232,6,3700.9100000000003,246.72733333333335,25,5,2024-03-19,2025-11-11,834,2,3,3,8,6,Potential Loyalists
C01259,1,20,30335.370000000003,722.2707142857143,91,6,2025-02-12,2026-06-30,504,5,5,5,15,5,Champions
C01260,56,4,2255.0299999999997,187.91916666666665,18,4,2025-12-29,2026-05-06,184,4,3,2,9,0,Promising
C01263,39,5,1617.65,161.76500000000001,21,4,2024-06-05,2026-05-23,756,4,3,2,9,6,Potential Loyalists
C01264,54,2,277.06,92.35333333333334,7,3,2026-02-15,2026-05-08,136,4,1,1,6,3,Hibernating
C01265,581,1,190.97,63.656666666666666,5,2,2024-11-27,2024-11-27,581,1,1,1,3,2,At Risk
C01267,43,10,9226.64,329.5228571428571,60,6,2025-02-21,2026-05-19,495,4,4,4,12,4,Loyal Customers
C01268,26,10,8024.2,348.8782608695652,44,6,2025-07-18,2026-06-05,348,4,4,4,12,4,Loyal Customers
C01269,156,2,445.41999999999996,89.08399999999999,9,3,2025-11-07,2026-01-26,236,2,1,1,4,3,Hibernating
C01270,36,26,45537.3,632.4625000000001,154,6,2024-12-04,2026-05-26,574,4,5,5,14,5,Champions
C01271,11,10,16721.04,643.1169230769231,53,6,2025-10-26,2026-06-20,248,5,4,5,14,4,Loyal Customers
