order_id,customer_id,product_id,category,order_date,quantity,unit_price,revenue
O0002497,C00437,P0005,Home & Kitchen,2025-11-12,2,74.56,149.13
O0002498,C00437,P0007,Electronics,2026-02-18,1,958.17,958.17
O0002498,C00437,P0029,Home & Kitchen,2026-02-18,3,38.11,114.32
O0002498,C00437,P0040,Grocery,2026-02-18,1,43.38,43.38
O0002498,C00437,P0048,Apparel,2026-02-18,1,16.51,16.51
O0002499,C00437,P0008,Electronics,2026-03-09,2,871.84,1743.68
O0002499,C00437,P0028,Sports,2026-03-09,3,356.21,1068.64
O0002499,C00437,P0046,Electronics,2026-03-09,1,330.83,330.83
O0002500,C00437,P0033,Electronics,2026-04-15,3,902.49,2707.48
O0002500,C00437,P0004,Home & Kitchen,2026-04-15,1,21.09,21.09
O0002501,C00437,P0020,Beauty,2026-06-29,3,74.17,222.52
O0002501,C00437,P0025,Electronics,2026-06-29,3,740.93,2222.79
O0002501,C00437,P0057,Sports,2026-06-29,2,57.2,114.4
O0002502,C00438,P0007,Electronics,2024-12-26,1,720.79,720.79
O0002502,C00438,P0036,Electronics,2024-12-26,1,568.75,568.75
O0002503,C00438,P0041,Beauty,2025-09-13,3,49.5,148.51
O0002503,C00438,P0050,Home & Kitchen,2025-09-13,1,112.53,112.53
O0002504,C00438,P0051,Electronics,2025-10-27,3,122.54,367.63
O0002504,C00438,P0024,Electronics,2025-10-27,1,321.14,321.14
O0002504,C00438,P0002,Grocery,2025-10-27,3,30.82,92.46
O0002505,C00438,P0056,Grocery,2025-11-08,1,23.46,23.46
O0002505,C00438,P0031,Sports,2025-11-08,1,14.32,14.32
O0002505,C00438,P0018,Sports,2025-11-08,2,207.64,415.28
O0002506,C00438,P0058,Beauty,2026-03-08,3,59.04,177.13
O0002506,C00438,P0045,Home & Kitchen,2026-03-08,2,97.64,195.27
O0002506,C00438,P0051,Electronics,2026-03-08,1,148.61,148.61
O0002507,C00438,P0047,Sports,2026-03-14,3,258.2,774.61
O0002508,C00439,P0043,Sports,2025-02-09,2,20.7,41.39
O0002508,C00439,P0030,Beauty,2025-02-09,3,45.3,135.89
O0002509,C00439,P0026,Electronics,2025-03-22,3,82.11,246.34
O0002509,C00439,P0051,Electronics,2025-03-22,3,117.34,352.03
O0002509,C00439,P0054,Apparel,2025-03-22,3,26.21,78.63
O0002509,C00439,P0038,Apparel,2025-03-22,2,18.37,36.74
O0002510,C00439,P0032,Grocery,2025-08-08,3,23.84,71.53
O0002511,C00441,P0056,Grocery,2024-07-01,2,24.14,48.29
O0002511,C00441,P0006,Electronics,2024-07-01,3,601.41,1804.22
O0002511,C00441,P0032,Grocery,2024-07-01,2,21.76,43.52
O0002511,C00441,P0044,Electronics,2024-07-01,2,381.54,763.09
O0002512,C00441,P0015,Apparel,2025-03-18,2,79.99,159.98
O0002512,C00441,P0002,Grocery,2025-03-18,3,34.5,103.51
O0002512,C00441,P0034,Grocery,2025-03-18,2,11.4,22.8
O0002513,C00441,P0029,Home & Kitchen,2025-04-24,1,28.91,28.91
O0002513,C00441,P0005,Home & Kitchen,2025-04-24,1,59.67,59.67
O0002513,C00441,P0033,Electronics,2025-04-24,2,567.83,1135.65
O0002514,C00441,P0025,Electronics,2025-07-15,1,497.47,497.47
O0002515,C00441,P0057,Sports,2025-12-27,1,40.62,40.62
O0002515,C00441,P0029,Home & Kitchen,2025-12-27,2,30.64,61.28
O0002515,C00441,P0055,Beauty,2025-12-27,3,46.87,140.6
O0002515,C00441,P0056,Grocery,2025-12-27,2,20.19,40.38
O0002516,C00442,P0049,Beauty,2024-11-11,2,32.62,65.25
O0002516,C00442,P0044,Electronics,2024-11-11,3,654.97,1964.9
O0002516,C00442,P0024,Electronics,2024-11-11,1,509.03,509.03
O0002517,C00442,P0056,Grocery,2024-11-12,2,44.15,88.3
O0002517,C00442,P0033,Electronics,2024-11-12,3,1106.77,3320.31
O0002517,C00442,P0006,Electronics,2024-11-12,2,1228.12,2456.24
O0002517,C00442,P0014,Apparel,2024-11-12,2,23.18,46.37
O0002518,C00442,P0023,Beauty,2024-11-23,3,121.34,364.03
O0002518,C00442,P0041,Beauty,2024-11-23,2,78.57,157.14
O0002518,C00442,P0011,Grocery,2024-11-23,1,37.55,37.55
O0002518,C00442,P0025,Electronics,2024-11-23,1,834.88,834.88
O0002519,C00442,P0004,Home & Kitchen,2024-12-18,3,28.05,84.14
O0002519,C00442,P0008,Electronics,2024-12-18,1,1219.37,1219.37
O0002520,C00442,P0046,Electronics,2024-12-19,3,467.16,1401.47
O0002521,C00442,P0002,Grocery,2024-12-31,1,56.83,56.83
O0002521,C00442,P0002,Grocery,2024-12-31,1,55.16,55.16
O0002521,C00442,P0028,Sports,2024-12-31,3,509.18,1527.54
O0002521,C00442,P0005,Home & Kitchen,2024-12-31,2,96.98,193.97
O0002522,C00442,P0015,Apparel,2025-01-09,2,155.64,311.28
O0002522,C00442,P0012,Electronics,2025-01-09,1,328.49,328.49
O0002523,C00442,P0036,Electronics,2025-01-23,1,1026.0,1026.0
O0002523,C00442,P0058,Beauty,2025-01-23,2,117.54,235.08
O0002523,C00442,P0040,Grocery,2025-01-23,3,56.02,168.05
O0002523,C00442,P0016,Apparel,2025-01-23,1,18.93,18.93
O0002524,C00442,P0001,Home & Kitchen,2025-01-25,2,90.83,181.65
O0002524,C00442,P0045,Home & Kitchen,2025-01-25,3,179.88,539.64
O0002525,C00442,P0060,Apparel,2025-02-05,3,185.16,555.48
O0002525,C00442,P0041,Beauty,2025-02-05,1,86.69,86.69
O0002525,C00442,P0001,Home & Kitchen,2025-02-05,1,83.48,83.48
O0002525,C00442,P0055,Beauty,2025-02-05,1,78.15,78.15
O0002526,C00442,P0056,Grocery,2025-03-28,1,39.56,39.56
O0002526,C00442,P0006,Electronics,2025-03-28,3,1351.58,4054.75
O0002526,C00442,P0028,Sports,2025-03-28,1,488.38,488.38
O0002526,C00442,P0002,Grocery,2025-03-28,1,59.33,59.33
O0002527,C00442,P0021,Sports,2025-04-19,1,323.14,323.14
O0002527,C00442,P0009,Apparel,2025-04-19,2,157.31,314.62
O0002528,C00442,P0024,Electronics,2025-04-28,3,567.35,1702.05
O0002528,C00442,P0041,Beauty,2025-04-28,2,78.78,157.56
O0002528,C00442,P0030,Beauty,2025-04-28,3,83.52,250.56
O0002529,C00442,P0022,Beauty,2025-05-08,1,13.76,13.76
O0002529,C00442,P0043,Sports,2025-05-08,1,35.44,35.44
O0002529,C00442,P0035,Apparel,2025-05-08,2,140.85,281.7
O0002529,C00442,P0016,Apparel,2025-05-08,1,19.59,19.59
O0002530,C00442,P0047,Sports,2025-05-09,1,433.17,433.17
O0002531,C00442,P0053,Grocery,2025-05-12,2,35.22,70.44
O0002531,C00442,P0032,Grocery,2025-05-12,1,43.09,43.09
O0002531,C00442,P0010,Home & Kitchen,2025-05-12,2,251.29,502.57
O0002532,C00442,P0032,Grocery,2025-07-30,1,41.41,41.41
O0002533,C00442,P0014,Apparel,2025-08-05,1,23.24,23.24
O0002533,C00442,P0053,Grocery,2025-08-05,2,31.21,62.41
O0002533,C00442,P0030,Beauty,2025-08-05,2,83.76,167.53
O0002533,C00442,P0029,Home & Kitchen,2025-08-05,3,51.3,153.9
O0002534,C00442,P0044,Electronics,2025-08-29,1,735.13,735.13
O0002535,C00442,P0033,Electronics,2025-09-30,1,1133.93,1133.93
O0002536,C00442,P0007,Electronics,2025-10-07,3,1166.22,3498.65
O0002536,C00442,P0016,Apparel,2025-10-07,1,18.96,18.96
O0002537,C00442,P0007,Electronics,2025-10-11,2,1246.21,2492.43
O0002537,C00442,P0041,Beauty,2025-10-11,2,80.0,160.0
O0002537,C00442,P0028,Sports,2025-10-11,2,468.04,936.08
O0002538,C00442,P0006,Electronics,2025-10-18,2,1322.0,2644.0
O0002538,C00442,P0035,Apparel,2025-10-18,3,145.5,436.51
O0002538,C00442,P0018,Sports,2025-10-18,1,387.09,387.09
O0002538,C00442,P0038,Apparel,2025-10-18,1,34.99,34.99
O0002539,C00442,P0055,Beauty,2025-10-24,3,88.59,265.77
O0002539,C00442,P0033,Electronics,2025-10-24,3,1113.9,3341.69
O0002539,C00442,P0050,Home & Kitchen,2025-10-24,2,183.26,366.52
O0002540,C00442,P0020,Beauty,2025-11-08,2,120.28,240.56
O0002540,C00442,P0051,Electronics,2025-11-08,2,241.15,482.31
O0002540,C00442,P0001,Home & Kitchen,2025-11-08,3,83.66,250.99
O0002541,C00442,P0035,Apparel,2025-11-16,3,132.47,397.4
O0002541,C00442,P0054,Apparel,2025-11-16,3,52.0,156.0
O0002541,C00442,P0038,Apparel,2025-11-16,3,29.12,87.37
O0002541,C00442,P0041,Beauty,2025-11-16,1,89.41,89.41
O0002542,C00442,P0004,Home & Kitchen,2026-01-05,2,27.25,54.5
O0002542,C00442,P0038,Apparel,2026-01-05,2,33.65,67.3
O0002542,C00442,P0001,Home & Kitchen,2026-01-05,2,79.12,158.23
O0002543,C00442,P0013,Sports,2026-01-19,1,137.86,137.86
O0002543,C00442,P0046,Electronics,2026-01-19,1,441.18,441.18
O0002543,C00442,P0054,Apparel,2026-01-19,3,48.67,146.02
O0002543,C00442,P0021,Sports,2026-01-19,3,291.57,874.7
O0002544,C00442,P0021,Sports,2026-03-29,2,291.14,582.29
O0002544,C00442,P0017,Apparel,2026-03-29,1,176.28,176.28
O0002545,C00442,P0057,Sports,2026-05-03,2,77.01,154.03
O0002545,C00442,P0026,Electronics,2026-05-03,2,166.31,332.61
O0002546,C00442,P0047,Sports,2026-05-10,2,501.34,1002.68
O0002546,C00442,P0052,Sports,2026-05-10,3,438.84,1316.52
O0002546,C00442,P0019,Apparel,2026-05-10,1,138.94,138.94
O0002546,C00442,P0039,Grocery,2026-05-10,2,37.79,75.57
O0002547,C00442,P0029,Home & Kitchen,2026-05-22,3,57.16,171.47
O0002547,C00442,P0024,Electronics,2026-05-22,2,498.9,997.81
O0002547,C00442,P0041,Beauty,2026-05-22,3,75.7,227.11
O0002547,C00442,P0019,Apparel,2026-05-22,1,135.3,135.3
O0002548,C00442,P0031,Sports,2026-05-28,3,22.51,67.52
O0002549,C00443,P0038,Apparel,2025-08-08,3,18.2,54.59
O0002549,C00443,P0029,Home & Kitchen,2025-08-08,3,31.41,94.22
O0002549,C00443,P0010,Home & Kitchen,2025-08-08,2,170.14,340.27
O0002549,C00443,P0038,Apparel,2025-08-08,2,18.87,37.75
O0002550,C00443,P0027,Sports,2025-09-09,1,48.91,48.91
O0002550,C00443,P0052,Sports,2025-09-09,3,269.92,809.76
O0002550,C00443,P0036,Electronics,2025-09-09,1,610.5,610.5
O0002551,C00444,P0035,Apparel,2024-06-20,1,84.27,84.27
O0002551,C00444,P0013,Sports,2024-06-20,2,76.72,153.44
O0002552,C00444,P0036,Electronics,2024-07-02,1,508.12,508.12
O0002552,C00444,P0047,Sports,2024-07-02,3,272.61,817.83
O0002552,C00444,P0035,Apparel,2024-07-02,3,74.94,224.83
O0002552,C00444,P0039,Grocery,2024-07-02,2,21.76,43.53
O0002553,C00444,P0015,Apparel,2024-07-05,3,91.27,273.81
O0002553,C00444,P0034,Grocery,2024-07-05,3,11.78,35.35
O0002554,C00444,P0056,Grocery,2024-08-02,2,22.1,44.2
O0002554,C00444,P0001,Home & Kitchen,2024-08-02,2,48.93,97.86
O0002555,C00444,P0016,Apparel,2024-08-15,3,10.8,32.41
O0002555,C00444,P0050,Home & Kitchen,2024-08-15,2,103.86,207.71
O0002555,C00444,P0032,Grocery,2024-08-15,3,24.04,72.11
O0002556,C00444,P0006,Electronics,2026-02-28,3,750.12,2250.35
O0002557,C00445,P0002,Grocery,2026-04-20,3,29.54,88.63
O0002557,C00445,P0059,Electronics,2026-04-20,3,654.62,1963.87
O0002558,C00446,P0002,Grocery,2025-01-10,3,34.65,103.96
O0002558,C00446,P0036,Electronics,2025-01-10,2,500.2,1000.4
O0002558,C00446,P0053,Grocery,2025-01-10,2,16.9,33.79
O0002559,C00446,P0028,Sports,2025-01-17,1,288.0,288.0
O0002560,C00446,P0023,Beauty,2025-05-13,2,73.45,146.9
O0002561,C00446,P0045,Home & Kitchen,2025-06-03,1,102.42,102.42
O0002561,C00446,P0053,Grocery,2025-06-03,3,18.66,55.99
O0002561,C00446,P0034,Grocery,2025-06-03,2,10.59,21.18
O0002561,C00446,P0027,Sports,2025-06-03,3,38.39,115.18
O0002562,C00446,P0043,Sports,2025-12-03,3,22.21,66.62
O0002562,C00446,P0054,Apparel,2025-12-03,2,26.3,52.6
O0002562,C00446,P0059,Electronics,2025-12-03,2,680.87,1361.74
O0002563,C00446,P0047,Sports,2026-03-19,3,292.29,876.88
O0002563,C00446,P0039,Grocery,2026-03-19,2,19.83,39.66
O0002563,C00446,P0018,Sports,2026-03-19,2,181.22,362.43
O0002563,C00446,P0017,Apparel,2026-03-19,3,101.44,304.33
O0002564,C00446,P0056,Grocery,2026-05-10,2,24.31,48.62
O0002565,C00447,P0032,Grocery,2025-01-03,3,23.02,69.06
O0002565,C00447,P0038,Apparel,2025-01-03,3,15.84,47.53
O0002565,C00447,P0022,Beauty,2025-01-03,1,7.39,7.39
O0002566,C00447,P0021,Sports,2025-12-13,3,178.32,534.95
O0002566,C00447,P0048,Apparel,2025-12-13,3,13.05,39.14
O0002566,C00447,P0044,Electronics,2025-12-13,3,369.45,1108.34
O0002566,C00447,P0003,Home & Kitchen,2025-12-13,1,53.77,53.77
O0002567,C00447,P0022,Beauty,2026-02-08,3,6.71,20.12
O0002567,C00447,P0035,Apparel,2026-02-08,3,77.83,233.5
O0002568,C00448,P0045,Home & Kitchen,2025-06-12,1,87.96,87.96
O0002569,C00448,P0035,Apparel,2025-08-10,3,77.77,233.31
O0002569,C00448,P0012,Electronics,2025-08-10,1,186.25,186.25
O0002570,C00448,P0016,Apparel,2026-01-16,3,9.39,28.16
O0002570,C00448,P0038,Apparel,2026-01-16,3,16.0,48.0
O0002570,C00448,P0051,Electronics,2026-01-16,1,129.8,129.8
O0002570,C00448,P0006,Electronics,2026-01-16,2,641.69,1283.39
O0002571,C00449,P0042,Home & Kitchen,2024-06-06,3,228.61,685.82
O0002571,C00449,P0038,Apparel,2024-06-06,2,24.49,48.97
O0002571,C00449,P0051,Electronics,2024-06-06,3,181.68,545.04
O0002571,C00449,P0031,Sports,2024-06-06,1,19.66,19.66
O0002572,C00449,P0014,Apparel,2024-06-09,2,18.23,36.46
O0002572,C00449,P0008,Electronics,2024-06-09,2,870.71,1741.42
O0002572,C00449,P0013,Sports,2024-06-09,1,106.64,106.64
O0002572,C00449,P0042,Home & Kitchen,2024-06-09,2,232.12,464.25
O0002573,C00449,P0027,Sports,2024-08-06,3,57.56,172.68
O0002573,C00449,P0053,Grocery,2024-08-06,3,24.64,73.91
O0002573,C00449,P0023,Beauty,2024-08-06,1,100.18,100.18
O0002574,C00449,P0045,Home & Kitchen,2024-11-27,2,137.35,274.69
O0002574,C00449,P0038,Apparel,2024-11-27,2,22.1,44.19
O0002574,C00449,P0045,Home & Kitchen,2024-11-27,1,116.26,116.26
O0002574,C00449,P0051,Electronics,2024-11-27,1,177.25,177.25
O0002575,C00449,P0005,Home & Kitchen,2025-01-19,2,73.6,147.2
O0002575,C00449,P0015,Apparel,2025-01-19,2,128.43,256.87
O0002576,C00449,P0014,Apparel,2025-09-30,1,17.38,17.38
O0002576,C00449,P0056,Grocery,2025-09-30,2,31.33,62.66
O0002576,C00449,P0060,Apparel,2025-09-30,1,122.33,122.33
O0002577,C00449,P0001,Home & Kitchen,2026-02-10,2,61.64,123.28
O0002577,C00449,P0016,Apparel,2026-02-10,1,15.4,15.4
O0002577,C00449,P0014,Apparel,2026-02-10,3,18.93,56.78
O0002577,C00449,P0060,Apparel,2026-02-10,2,137.08,274.17
O0002578,C00449,P0052,Sports,2026-03-03,2,331.22,662.43
O0002578,C00449,P0033,Electronics,2026-03-03,1,837.01,837.01
O0002579,C00451,P0052,Sports,2024-11-16,1,255.84,255.84
O0002580,C00451,P0026,Electronics,2024-12-26,2,88.05,176.11
O0002580,C00451,P0048,Apparel,2024-12-26,1,12.3,12.3
O0002580,C00451,P0031,Sports,2024-12-26,2,12.34,24.67
O0002581,C00451,P0003,Home & Kitchen,2025-01-06,3,58.19,174.57
O0002582,C00451,P0058,Beauty,2025-08-12,2,55.11,110.22
O0002582,C00451,P0046,Electronics,2025-08-12,2,260.52,521.04
O0002583,C00451,P0015,Apparel,2026-03-09,2,81.29,162.58
O0002583,C00451,P0012,Electronics,2026-03-09,3,215.54,646.63
O0002584,C00451,P0049,Beauty,2026-06-21,1,20.37,20.37
O0002584,C00451,P0059,Electronics,2026-06-21,3,672.08,2016.23
O0002584,C00451,P0056,Grocery,2026-06-21,3,21.75,65.25
O0002584,C00451,P0004,Home & Kitchen,2026-06-21,1,15.34,15.34
O0002585,C00452,P0033,Electronics,2024-04-07,2,686.98,1373.96
O0002585,C00452,P0044,Electronics,2024-04-07,3,422.8,1268.39
O0002586,C00452,P0025,Electronics,2024-04-14,3,559.18,1677.54
O0002586,C00452,P0005,Home & Kitchen,2024-04-14,1,53.25,53.25
O0002586,C00452,P0034,Grocery,2024-04-14,1,10.5,10.5
O0002587,C00452,P0005,Home & Kitchen,2024-07-21,1,57.41,57.41
O0002587,C00452,P0018,Sports,2024-07-21,2,210.48,420.96
O0002587,C00452,P0046,Electronics,2024-07-21,2,247.62,495.24
O0002587,C00452,P0035,Apparel,2024-07-21,3,77.27,231.8
O0002588,C00452,P0007,Electronics,2024-09-11,1,643.93,643.93
O0002588,C00452,P0042,Home & Kitchen,2024-09-11,1,186.6,186.6
O0002588,C00452,P0015,Apparel,2024-09-11,2,88.31,176.62
O0002589,C00452,P0034,Grocery,2024-11-05,2,11.95,23.89
O0002590,C00452,P0003,Home & Kitchen,2025-01-15,1,53.02,53.02
O0002590,C00452,P0046,Electronics,2025-01-15,1,275.69,275.69
O0002590,C00452,P0008,Electronics,2025-01-15,2,619.22,1238.45
O0002591,C00452,P0034,Grocery,2025-07-03,2,11.9,23.8
O0002591,C00452,P0008,Electronics,2025-07-03,1,645.19,645.19
O0002591,C00452,P0025,Electronics,2025-07-03,2,477.44,954.89
O0002591,C00452,P0047,Sports,2025-07-03,1,250.0,250.0
O0002592,C00452,P0043,Sports,2025-07-20,2,20.26,40.52
O0002592,C00452,P0039,Grocery,2025-07-20,3,19.54,58.62
O0002592,C00452,P0025,Electronics,2025-07-20,3,495.47,1486.41
O0002593,C00452,P0033,Electronics,2025-09-03,2,613.04,1226.08
O0002593,C00452,P0017,Apparel,2025-09-03,3,97.68,293.04
O0002593,C00452,P0043,Sports,2025-09-03,2,20.42,40.84
O0002594,C00452,P0013,Sports,2026-01-26,1,70.27,70.27
O0002594,C00452,P0032,Grocery,2026-01-26,2,22.64,45.29
O0002595,C00452,P0018,Sports,2026-02-01,2,180.29,360.59
O0002595,C00452,P0007,Electronics,2026-02-01,3,648.54,1945.61
O0002595,C00452,P0018,Sports,2026-02-01,1,189.95,189.95
O0002595,C00452,P0022,Beauty,2026-02-01,2,7.51,15.01
O0002596,C00452,P0004,Home & Kitchen,2026-04-27,2,16.86,33.73
O0002597,C00453,P0058,Beauty,2025-07-28,3,74.54,223.61
O0002597,C00453,P0052,Sports,2025-07-28,2,301.88,603.76
O0002597,C00453,P0005,Home & Kitchen,2025-07-28,2,78.39,156.78
O0002598,C00453,P0049,Beauty,2025-07-31,1,28.06,28.06
O0002598,C00453,P0040,Grocery,2025-07-31,3,42.94,128.81
O0002598,C00453,P0038,Apparel,2025-07-31,2,22.33,44.65
O0002598,C00453,P0044,Electronics,2025-07-31,1,543.51,543.51
O0002599,C00453,P0045,Home & Kitchen,2025-08-02,3,116.84,350.52
O0002599,C00453,P0051,Electronics,2025-08-02,1,178.52,178.52
O0002599,C00453,P0029,Home & Kitchen,2025-08-02,3,44.47,133.41
O0002600,C00453,P0005,Home & Kitchen,2025-08-23,1,69.21,69.21
O0002600,C00453,P0028,Sports,2025-08-23,1,325.77,325.77
O0002600,C00453,P0037,Sports,2025-08-23,2,157.59,315.18
O0002600,C00453,P0031,Sports,2025-08-23,1,19.09,19.09
O0002601,C00453,P0001,Home & Kitchen,2025-09-27,1,66.75,66.75
O0002602,C00453,P0011,Grocery,2026-01-08,2,30.08,60.16
O0002602,C00453,P0040,Grocery,2026-01-08,1,46.26,46.26
O0002602,C00453,P0050,Home & Kitchen,2026-01-08,3,137.3,411.9
O0002602,C00453,P0018,Sports,2026-01-08,3,242.12,726.36
O0002603,C00453,P0002,Grocery,2026-01-26,2,42.07,84.14
O0002604,C00453,P0044,Electronics,2026-02-03,1,518.58,518.58
O0002604,C00453,P0027,Sports,2026-02-03,1,56.12,56.12
O0002604,C00453,P0039,Grocery,2026-02-03,2,28.08,56.16
O0002604,C00453,P0020,Beauty,2026-02-03,2,86.94,173.87
O0002605,C00453,P0010,Home & Kitchen,2026-04-02,3,179.32,537.97
O0002605,C00453,P0024,Electronics,2026-04-02,2,412.14,824.27
O0002606,C00453,P0034,Grocery,2026-05-01,1,13.86,13.86
O0002607,C00454,P0025,Electronics,2025-02-11,1,520.36,520.36
O0002607,C00454,P0006,Electronics,2025-02-11,1,660.61,660.61
O0002607,C00454,P0055,Beauty,2025-02-11,1,38.88,38.88
O0002607,C00454,P0001,Home & Kitchen,2025-02-11,2,43.36,86.71
O0002608,C00454,P0023,Beauty,2025-03-22,2,70.48,140.97
O0002608,C00454,P0050,Home & Kitchen,2025-03-22,2,101.02,202.04
O0002609,C00454,P0053,Grocery,2025-12-22,2,18.28,36.56
O0002609,C00454,P0015,Apparel,2025-12-22,3,81.71,245.14
O0002609,C00454,P0035,Apparel,2025-12-22,3,67.17,201.5
O0002610,C00455,P0030,Beauty,2026-01-23,2,74.88,149.76
O0002610,C00455,P0029,Home & Kitchen,2026-01-23,1,39.92,39.92
O0002610,C00455,P0047,Sports,2026-01-23,2,374.3,748.61
O0002610,C00455,P0039,Grocery,2026-01-23,3,27.68,83.04
O0002611,C00455,P0037,Sports,2026-04-27,1,152.36,152.36
O0002612,C00455,P0017,Apparel,2026-05-12,1,146.89,146.89
O0002612,C00455,P0055,Beauty,2026-05-12,2,56.47,112.95
O0002612,C00455,P0054,Apparel,2026-05-12,2,32.72,65.44
O0002613,C00455,P0047,Sports,2026-05-19,3,369.66,1108.97
O0002614,C00455,P0043,Sports,2026-05-24,1,27.64,27.64
O0002614,C00455,P0020,Beauty,2026-05-24,3,77.46,232.38
O0002614,C00455,P0033,Electronics,2026-05-24,2,807.36,1614.73
O0002615,C00456,P0014,Apparel,2024-02-24,2,25.01,50.03
O0002615,C00456,P0011,Grocery,2024-02-24,1,44.47,44.47
O0002615,C00456,P0031,Sports,2024-02-24,2,22.18,44.36
O0002615,C00456,P0043,Sports,2024-02-24,2,35.87,71.74
O0002616,C00456,P0030,Beauty,2024-03-07,1,87.47,87.47
O0002617,C00456,P0041,Beauty,2024-03-16,1,91.19,91.19
O0002618,C00456,P0017,Apparel,2024-03-23,2,191.89,383.78
O0002618,C00456,P0047,Sports,2024-03-23,2,432.32,864.63
O0002618,C00456,P0048,Apparel,2024-03-23,3,23.39,70.17
O0002619,C00456,P0023,Beauty,2024-03-24,1,126.39,126.39
O0002619,C00456,P0007,Electronics,2024-03-24,1,1223.73,1223.73
O0002619,C00456,P0023,Beauty,2024-03-24,1,119.26,119.26
O0002620,C00456,P0008,Electronics,2024-07-14,1,1079.6,1079.6
O0002620,C00456,P0034,Grocery,2024-07-14,2,20.16,40.32
O0002620,C00456,P0039,Grocery,2024-07-14,1,35.81,35.81
O0002621,C00456,P0025,Electronics,2024-07-30,3,1006.78,3020.33
O0002621,C00456,P0047,Sports,2024-07-30,3,492.46,1477.37
O0002622,C00456,P0036,Electronics,2024-09-19,3,1033.31,3099.93
O0002622,C00456,P0028,Sports,2024-09-19,2,434.9,869.8
O0002622,C00456,P0011,Grocery,2024-09-19,1,42.9,42.9
O0002623,C00456,P0008,Electronics,2024-09-21,3,1294.79,3884.38
O0002624,C00456,P0018,Sports,2024-09-22,2,374.92,749.85
O0002624,C00456,P0002,Grocery,2024-09-22,1,63.49,63.49
O0002624,C00456,P0029,Home & Kitchen,2024-09-22,3,57.89,173.67
O0002624,C00456,P0022,Beauty,2024-09-22,2,13.49,26.97
O0002625,C00456,P0013,Sports,2024-10-18,1,133.74,133.74
O0002625,C00456,P0047,Sports,2024-10-18,1,515.98,515.98
O0002625,C00456,P0056,Grocery,2024-10-18,1,38.67,38.67
O0002626,C00456,P0023,Beauty,2024-11-16,2,116.41,232.83
O0002626,C00456,P0059,Electronics,2024-11-16,3,1240.56,3721.69
O0002626,C00456,P0050,Home & Kitchen,2024-11-16,3,221.58,664.74
O0002626,C00456,P0013,Sports,2024-11-16,2,127.6,255.2
O0002627,C00456,P0058,Beauty,2024-12-24,3,111.43,334.28
O0002627,C00456,P0008,Electronics,2024-12-24,3,1101.72,3305.15
O0002627,C00456,P0060,Apparel,2024-12-24,1,187.89,187.89
O0002628,C00456,P0022,Beauty,2025-01-28,1,12.58,12.58
O0002628,C00456,P0060,Apparel,2025-01-28,3,168.91,506.74
O0002629,C00456,P0009,Apparel,2025-02-14,2,140.46,280.92
O0002629,C00456,P0035,Apparel,2025-02-14,3,151.83,455.5
O0002630,C00456,P0030,Beauty,2025-03-05,3,94.44,283.32
O0002630,C00456,P0021,Sports,2025-03-05,2,283.58,567.16
O0002631,C00456,P0059,Electronics,2025-03-23,2,1137.14,2274.28
O0002631,C00456,P0031,Sports,2025-03-23,1,26.1,26.1
O0002631,C00456,P0055,Beauty,2025-03-23,2,77.25,154.51
O0002631,C00456,P0040,Grocery,2025-03-23,2,61.45,122.9
O0002632,C00456,P0057,Sports,2025-03-31,3,83.54,250.62
O0002633,C00456,P0023,Beauty,2025-04-17,1,119.23,119.23
O0002633,C00456,P0039,Grocery,2025-04-17,2,38.09,76.19
O0002633,C00456,P0059,Electronics,2025-04-17,1,1213.42,1213.42
O0002633,C00456,P0015,Apparel,2025-04-17,1,152.21,152.21
O0002634,C00456,P0009,Apparel,2025-05-11,2,144.77,289.54
O0002635,C00456,P0015,Apparel,2025-05-30,2,149.42,298.85
O0002636,C00456,P0035,Apparel,2025-06-18,3,152.16,456.47
O0002637,C00456,P0020,Beauty,2025-06-28,1,118.0,118.0
O0002637,C00456,P0017,Apparel,2025-06-28,3,184.65,553.94
O0002637,C00456,P0012,Electronics,2025-06-28,2,362.13,724.26
O0002638,C00456,P0021,Sports,2025-09-24,2,302.42,604.84
O0002638,C00456,P0057,Sports,2025-09-24,3,86.84,260.51
O0002638,C00456,P0046,Electronics,2025-09-24,2,456.95,913.9
O0002638,C00456,P0012,Electronics,2025-09-24,1,357.84,357.84
O0002639,C00456,P0003,Home & Kitchen,2025-09-26,1,101.55,101.55
O0002639,C00456,P0042,Home & Kitchen,2025-09-26,3,337.68,1013.03
O0002640,C00456,P0016,Apparel,2025-09-30,3,19.33,57.99
O0002640,C00456,P0041,Beauty,2025-09-30,2,84.22,168.45
O0002640,C00456,P0044,Electronics,2025-09-30,1,666.1,666.1
O0002640,C00456,P0015,Apparel,2025-09-30,2,155.15,310.29
O0002641,C00456,P0011,Grocery,2025-10-20,3,42.34,127.03
O0002642,C00456,P0048,Apparel,2025-10-27,3,21.76,65.29
O0002642,C00456,P0056,Grocery,2025-10-27,1,38.07,38.07
O0002642,C00456,P0050,Home & Kitchen,2025-10-27,2,209.69,419.39
O0002642,C00456,P0017,Apparel,2025-10-27,1,164.86,164.86
